step,eval_avg_return,alpha,seed,total_steps,random_steps,replay_capacity,batch_size,eval_freq,eval_episodes,fixed_alpha,hover_reward_initial,hover_switch_step,hover_reward_after_switch,reward_phase
0,-338.47034776932117,1.0,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
5000,-338.47034776932117,1.0,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
10000,-334.6118315832833,0.9997000694274902,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
15000,177.31142948977225,0.2784403860569,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
20000,-54.18223389556664,0.17120149731636047,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
25000,110.36832939471489,0.1922392100095749,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
30000,-20.378573188413927,0.16788315773010254,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
35000,258.10236758495057,0.14693020284175873,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
40000,214.62583711060955,0.15303024649620056,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
45000,262.98032326839206,0.13296495378017426,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
50000,266.8526305823059,0.12302307039499283,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
55000,335.34863427245824,0.11889081448316574,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
60000,233.04123738408117,0.11932432651519775,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
65000,53.269798137138864,0.12132758647203445,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
70000,132.41125412598237,0.11160336434841156,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
75000,327.62873310743987,0.10895822942256927,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
80000,369.83603389878124,0.11466032266616821,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
85000,345.45903838845413,0.11721793562173843,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
90000,288.92694028667864,0.10271823406219482,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
95000,329.5473842122241,0.1014818623661995,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
100000,385.84256492049434,0.09939512610435486,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
105000,350.93197527529844,0.1036660298705101,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
110000,422.51669545861716,0.1024261862039566,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
115000,441.70357253239064,0.10458303987979889,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
120000,435.08450855355886,0.10258311033248901,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
125000,388.5091942522144,0.10225748270750046,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
130000,459.3896846582626,0.09288548678159714,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
135000,406.93932819297316,0.08459405601024628,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
140000,408.99261195640804,0.08394744247198105,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
145000,426.30234891723774,0.08186560869216919,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
150000,469.19777458146234,0.08904185891151428,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
155000,451.61850584824776,0.09271793067455292,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
160000,453.89979677548115,0.09233279526233673,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
165000,455.5272039732221,0.0891614779829979,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
170000,325.9432456659828,0.09465071558952332,1,500000,10000,120000,256,5000,10,,200.0,250000,-100.0,before_switch
