step,eval_avg_return,alpha,seed,total_steps,random_steps,replay_capacity,batch_size,eval_freq,eval_episodes,fixed_alpha,hover_reward_initial,hover_switch_step,hover_reward_after_switch,reward_phase
0,-338.47034776932117,1.0,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
5000,-338.47034776932117,1.0,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
10000,-334.8655831820577,0.9997000694274902,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
15000,130.37417860623253,0.27595722675323486,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
20000,24.319672792380743,0.13545498251914978,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
25000,50.005182144122514,0.11373917013406754,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
30000,114.26815968667017,0.11456681042909622,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
35000,165.93607619370783,0.11774827539920807,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
40000,182.22314923441738,0.11003591120243073,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
45000,124.61487236313022,0.09681583195924759,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
50000,139.7313251456783,0.10366299003362656,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
55000,170.04946384017393,0.11184192448854446,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
60000,210.25808575151012,0.10411055386066437,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
65000,245.4113503981509,0.10489246249198914,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
70000,282.25086791204615,0.09772789478302002,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
75000,167.76924051096435,0.09482644498348236,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
80000,412.8770830962032,0.10129901766777039,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
85000,333.16894487087654,0.1028708666563034,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
90000,391.6613851885399,0.09355975687503815,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
95000,329.0777019060045,0.09770036488771439,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
100000,357.99244494375955,0.09943907707929611,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
105000,380.58043155644157,0.09703923016786575,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
110000,378.78461921977265,0.10824065655469894,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
115000,371.2808563637301,0.10605359822511673,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
120000,430.62652070619043,0.10994289815425873,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
125000,426.18595143029427,0.11258406937122345,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
130000,451.0450906073879,0.10458401590585709,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
135000,425.18752005180914,0.11222875118255615,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
140000,444.9869411247625,0.11068655550479889,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
145000,412.28784252315415,0.10257193446159363,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
150000,450.7818548036418,0.10919559001922607,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
155000,325.2535044954105,0.09343452751636505,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
160000,474.2535935852279,0.0921439528465271,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
165000,441.05219045869035,0.08873968571424484,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
170000,384.35484431170204,0.07927456498146057,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
175000,418.3505872862421,0.07640783488750458,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
180000,452.3812411274761,0.07380089163780212,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
185000,452.7660897206694,0.07897092401981354,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
190000,393.24510579419086,0.08151507377624512,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
195000,462.1657449102742,0.08191129565238953,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
200000,473.4736579816639,0.08018574118614197,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
205000,467.3608297910544,0.08316763490438461,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
210000,471.7637340473308,0.0836016833782196,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
215000,396.06946502795233,0.07813567668199539,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
220000,450.3310363851103,0.07079114019870758,1,500000,10000,150000,256,5000,10,,200.0,250000,-100.0,before_switch
